"name";"lat";"lng";"population";"iso3";"province"
"Faisalabad";31.40998069;73.10999711;2561797.5;"PAK";"Punjab"
"Rawalpindi";33.59997622;73.04002722;1800550.5;"PAK";"Punjab"
"Bahawalpur";29.38997479;71.67499426;552607;"PAK";"Punjab"
"Mirput Khas";25.53178652;69.01179765;286046;"PAK";"Sind"
"Sukkur";27.71356549;68.8485518;417767;"PAK";"Sind"
"Saidu";34.75003522;72.34999182;1860310;"PAK";"N.W.F.P."
"Gujranwala";32.16042584;74.18502193;1448735.5;"PAK";"Punjab"
"Quetta";30.22000165;67.02499385;750837.5;"PAK";"Baluchistan"
"Larkana";27.56176597;68.20678218;364033;"PAK";"Sind"
"Islamabad";33.69999595;73.16663448;690800;"PAK";"F.C.T."
"Multan";30.19997703;71.45500769;1479615;"PAK";"Punjab"
"Hyderabad";25.379987;68.37498897;1422665;"PAK";"Sind"
"Peshawar";34.00501609;71.53500281;1260886.5;"PAK";"N.W.F.P."
"Lahore";31.55997154;74.35002478;6443944;"PAK";"Punjab"
"Karachi";24.86999229;66.99000891;11877109.5;"PAK";"Sind"
"Koror";7.345226355;134.4695009;11200;"PLW";
"Melekeok";7.487396173;134.6265485;7026;"PLW";
"Ramallah";31.90294475;35.20620938;24599;"PSE";
"Al Khalil";31.54059287;35.09557328;220395.5;"PSE";
"Nablus";32.22148155;35.25442663;173153.5;"PSE";
"Gaza";31.52999921;34.44501868;477460.5;"PSE";
"El Porvenir";9.541686355;-78.97196299;10;"PAN";"Kuna Yala"
"Penonome";8.509983133;-80.35998926;20580;"PAN";"Coclé"
"Chitre";7.970016092;-80.42003727;44024;"PAN";"Herrera"
"Jaque";7.518958353;-78.16601465;955;"PAN";"Darién"
"Bocas del Toro";9.335350084;-82.2474707;6484;"PAN";"Bocas del Toro"
"Almirante";9.30001243;-82.3999681;7442.5;"PAN";"Bocas del Toro"
"Las Tablas";7.760390644;-80.28001998;9964;"PAN";"Los Santos"
"Santiago";8.100369892;-80.98333622;45655;"PAN";"Veraguas"
"La Palma";8.398181172;-78.14022811;1845;"PAN";"Darién"
"Colon";9.365021382;-79.8749801;170488;"PAN";"Colón"
"Balboa";8.949982116;-79.56665267;62882;"PAN";"Panama"
"Puerto Armuelles";8.280023009;-82.87001693;22971;"PAN";"Chiriquí"
"David";8.433321146;-82.43332524;96448;"PAN";"Chiriquí"
"Panama City";8.96801719;-79.53303715;844584;"PAN";"Panama"
"Wabag";-5.490000005;143.7180037;3958;"PNG";"Enga"
"Vanimo";-2.690000936;141.3039966;11204;"PNG";"Sandaun"
"Kundiawa";-6.022997883;144.9600127;9383;"PNG";"Chimbu"
"Kerema";-7.927001897;145.8379987;5646;"PNG";"Gulf"
"Arawa";-6.228000033;155.5659907;40266;"PNG";"North Solomons"
"Lorengau";-2.032001997;147.2799966;5806;"PNG";"Manus"
"Kimbe";-5.55000289;150.1430137;18847;"PNG";"West New Britain"
"Daru";-9.109151958;143.2337226;15214;"PNG";
"Sohano";-5.429742201;154.6711375;2338;"PNG";"North Solomons"
"Kieta";-6.216275616;155.6333321;5284.5;"PNG";"North Solomons"
"Mendi";-6.144393698;143.6452266;21685.5;"PNG";"Southern Highlands"
"Abau";-10.04260537;148.5650297;230;"PNG";"Central"
"Alotau";-10.30207273;150.4590743;11624;"PNG";"Milne Bay"
"Popondetta";-8.769194724;148.2484082;25192;"PNG";"Northern"
"Hoskins";-5.474615459;150.4099816;871;"PNG";"West New Britain"
"Wewak";-3.553492412;143.6367;21686.5;"PNG";"East Sepik"
"Madang";-5.224811586;145.785251;44721;"PNG";"Madang"
"Kavieng";-2.581284323;150.8129765;17109;"PNG";"New Ireland"
"Goroka";-6.083312155;145.3854821;29101;"PNG";"Eastern Highlands"
"Mt. Hagen";-5.86322223;144.2168196;46343.5;"PNG";"Western Highlands"
"Rabaul";-4.205490385;152.1434307;5894;"PNG";"East New Britain"
"Lae";-6.732988262;146.9900354;103653.5;"PNG";"Morobe"
"Port Moresby";-9.464707826;147.1925036;267434.5;"PNG";"Central"
"Mariscal Estigarribia";-22.03000205;-60.60999555;2250;"PRY";"Boquerón"
"Caacupe";-25.38700191;-57.14000047;21696;"PRY";"Cordillera"
"General Eugenio Alejandrino Garay";-20.51995034;-62.209986;972;"PRY";"Boquerón"
"Arroyos y Esteros";-25.04995807;-57.08998845;2755;"PRY";"Cordillera"
"Villa Hayes";-25.09000731;-57.52998743;15643;"PRY";"Presidente Hayes"
"Fortin Falcon";-23.05028685;-59.84994918;-99;"PRY";"Presidente Hayes"
"Puerto Pinasco";-22.64002765;-57.7899974;473.5;"PRY";"Presidente Hayes"
"Pozo Colorado";-23.43000527;-58.85998377;2135;"PRY";"Presidente Hayes"
"San Pedro";-24.08996499;-57.07998906;7351;"PRY";"San Pedro"
"San Lorenzo";-25.34001788;-57.52003972;385532;"PRY";"Asunción"
"Ypacarai";-25.40998777;-57.27997685;23805.5;"PRY";"Asunción"
"San Juan Bautista";-26.67998777;-57.15001062;7882;"PRY";"Misiones"
"Paraguari";-25.62000079;-57.16001001;14480;"PRY";"Paraguarí"
"Nacunday";-26.02002806;-54.76994918;1185;"PRY";"Alto Paraná"
"Coronel Oviedo";-25.44998533;-56.4399506;69693.5;"PRY";"Caaguazú"
"Caazapa";-26.20001707;-56.38000594;5504;"PRY";"Caazapá"
"Ype Jhu";-23.91002765;-55.45998458;598;"PRY";"Canindeyú"
"Encarnacion";-27.34718482;-55.87391878;251813.5;"PRY";"Itapúa"
"Coronel Bogado";-27.17003538;-56.25003972;14297;"PRY";"Itapúa"
"Fuerte Olimpo";-21.06958087;-57.89999068;2475;"PRY";"Alto Paraguay"
"Capitan Pablo Lagerenza";-19.91611123;-60.78327722;1200;"PRY";"Alto Paraguay"
"La Victoria";-22.28960976;-57.93998824;5000;"PRY";"Alto Paraguay"
"Horqueta";-23.33962319;-57.05001673;13351;"PRY";"Concepción"
"Belen";-23.46948606;-57.23997929;6490;"PRY";"Concepción"
"Rosario";-24.41960895;-57.10001367;3639;"PRY";"San Pedro"
"Ita";-25.50961994;-57.36002364;29774.5;"PRY";"Asunción"
"Pilar";-26.86948525;-58.29999211;28435;"PRY";"Ñeembucú"
"Pedro Juan Caballero";-22.54458128;-55.75999211;66029;"PRY";"Amambay"
"Bella Vista";-22.12961953;-56.5199974;11252.5;"PRY";"Amambay"
"Abai";-26.0295882;-55.94000696;2788.5;"PRY";"Caazapá"
"Ygatimi";-24.0796297;-55.49998214;2809;"PRY";"Canindeyú"
"Hohenau";-27.07954995;-55.74996688;5306;"PRY";"Itapúa"
"Concepcion";-23.40638914;-57.43441187;53620.5;"PRY";"Concepción"
"Villarrica";-25.7500187;-56.43331018;41157;"PRY";"Guairá"
"Filadelfia";-22.33999428;-60.02998987;9259;"PRY";"Boquerón"
"Ciudad del Este";-25.51669961;-54.61605676;320872;"PRY";"Alto Paraná"
"Asuncion";-25.29640298;-57.64150517;940846.5;"PRY";"Asunción"
"Ferrenafe";-6.629997133;-79.80002344;42270.5;"PER";"Lambayeque"
"Motupe";-6.150026429;-79.71000309;9048;"PER";"Lambayeque"
"Mollendo";-17.02000893;-72.01998153;38993;"PER";"Arequipa"
"Urubamba";-13.30421507;-72.11661646;5985;"PER";"Cusco"
"Santo Tomas";-14.46001015;-72.0800037;3695.5;"PER";"Cusco"
"Putina";-15.47002602;-69.42998458;8118;"PER";"Callao"
"Casma";-9.440006491;-78.20999129;27421;"PER";"Ancash"
"Tournavista";-8.932182191;-74.70521814;511;"PER";"Huánuco"
"Huamachuco";-7.810028464;-78.04994938;26301.5;"PER";"La Libertad"
"Otuzco";-7.899997133;-78.56999516;8754.5;"PER";"La Libertad"
"Lamas";-6.43000934;-76.52001693;13098;"PER";"San Martín"
"Nauta";-4.570019512;-73.78002914;2308.5;"PER";"Loreto"
"Puquio";-14.6999955;-74.12998194;9027.5;"PER";"Ayacucho"
"Chosica";-11.93003538;-76.71000533;44572.5;"PER";"Lima"
"Satipo";-11.25999876;-74.69002527;15532;"PER";"Junín"
"Tarma";-11.41001544;-75.72998763;25906;"PER";"Junín"
"La Oroya";-11.52003457;-75.94000065;33345;"PER";"Junín"
"Huaura";-11.06001097;-77.59997685;30561.5;"PER";"Lima"
"Huacho";-11.11003375;-77.61994979;67509.5;"PER";"Lima"
"Pimentel";-6.82962319;-79.92998967;14422.5;"PER";"Lambayeque"
"Olmos";-5.979597556;-79.74997481;7579.5;"PER";"Lambayeque"
"Sechura";-5.55962319;-80.81998702;15811;"PER";"Piura"
"Chulucanas";-5.089574362;-80.17000086;60435;"PER";"Piura"
"Sullana";-4.889586569;-80.67999557;114496.5;"PER";"Piura"
"Abancay";-13.63959511;-72.89000594;53981;"PER";"Apurímac"
"Camana";-16.61961994;-72.71999048;18695;"PER";"Arequipa"
"Sicuani";-14.28958128;-71.22997807;20924.5;"PER";"Cusco"
"Puno";-15.83294961;-70.03330693;111350;"PER";"Callao"
"Ayaviri";-14.87957111;-70.59999068;12524.5;"PER";"Callao"
"Ilave";-16.07960122;-69.66999577;16033;"PER";"Callao"
"Desaguadero";-16.56458453;-69.04499516;5120;"PER";"Callao"
"Huarmey";-10.06958047;-78.15999435;9184;"PER";"Ancash"
"Cajabamba";-7.619600811;-78.04000167;12036.5;"PER";"Cajamarca"
"Jaen";-5.709588197;-78.80998051;49171;"PER";"Cajamarca"
"Chota";-6.549588604;-78.65004195;13452;"PER";"Cajamarca"
"Tingo Maria";-9.289628073;-75.9899976;36138.5;"PER";"Huánuco"
"Moyobamba";-6.049619121;-76.96665633;46005;"PER";"San Martín"
"Juanjui";-7.169602438;-76.73997766;27352.5;"PER";"San Martín"
"Tocache";-8.179618308;-76.52001693;15822.5;"PER";"San Martín"
"Sechura";-5.235250225;-78.50064539;8602;"PER";"Amazonas"
"Chachapoyas";-6.229608135;-77.87001205;23128.5;"PER";"Amazonas"
"Caballococha";-3.916260967;-70.50834253;3195;"PER";"Loreto"
"Puca Urco";-2.332791729;-71.91668034;10;"PER";"Loreto"
"Andoas";-2.902059307;-76.40247888;10;"PER";"Loreto"
"Soldado Bartra";-2.516139711;-75.76660038;10;"PER";"Loreto"
"Nuevo Rocafuerte";-0.932928854;-75.39998194;40;"PER";"Loreto"
"Requena";-5.069627259;-73.90999536;17097.5;"PER";"Loreto"
"Huanta";-12.94961139;-74.25000045;15534.5;"PER";"Ayacucho"
"Coracora";-15.01961424;-73.78997685;6433.5;"PER";"Ayacucho"
"Chincha Alta";-13.41960854;-76.13998845;138608;"PER";"Ica"
"Santiago";-14.18958738;-75.73996118;10449;"PER";"Ica"
"San Ramon";-11.12961912;-75.34001144;10599;"PER";"Junín"
"Junin";-11.1496179;-76.01002222;11495;"PER";"Junín"
"Jauja";-11.79960407;-75.50002751;21057;"PER";"Junín"
"Pativilca";-10.69961953;-77.79999048;22744;"PER";"Lima"
"Chancay";-11.55961871;-77.26997115;18601;"PER";"Lima"
"Chilca";-12.5196118;-76.73997766;6556;"PER";"Lima"
"Chiclayo";-6.762908916;-79.83658452;587083.5;"PER";"Lambayeque"
"Juliaca";-15.49999835;-70.13996708;234428;"PER";"Callao"
"Cerro de Pasco";-10.69000771;-76.26998051;108071;"PER";"Pasco"
"Tarapoto";-6.50995278;-76.47996769;936;"PER";"San Martín"
"Ayacucho";-13.17502399;-74.2199506;153173.5;"PER";"Ayacucho"
"Callao";-12.07002684;-77.13496647;786231.5;"PER";"Lima"
"Paita";-5.089987774;-81.12002039;47891.5;"PER";"Piura"
"Talara";-4.579993063;-81.27998478;74760.5;"PER";"Piura"
"Tumbes";-3.570028871;-80.45998316;105783;"PER";"Tumbes"
"Puerto Maldonado";-12.60002033;-69.18333297;52349;"PER";"Madre de Dios"
"Ilo";-17.64002277;-71.34002303;53192;"PER";"Moquegua"
"Moquegua";-17.18997272;-70.93999577;38610;"PER";"Moquegua"
"Huaraz";-9.530026836;-77.53000696;74986.5;"PER";"Ancash"
"Cajamarca";-7.150017071;-78.53002344;138832.5;"PER";"Cajamarca"
"Huanuco";-9.920028871;-76.24000818;153052;"PER";"Huánuco"
"Pacasmayo";-7.400647767;-79.57060592;34223.5;"PER";"La Libertad"
"Salaverry";-8.220029278;-78.98999536;7228;"PER";"La Libertad"
"Gueppi";-0.116596254;-75.22996647;10;"PER";"Loreto"
"Contamana";-7.340031312;-75.01997929;16403;"PER";"Loreto"
"Huancavelica";-12.79003457;-74.99000696;42982;"PER";"Huancavelica"
"Pisco";-13.71003009;-76.21998356;71538;"PER";"Ica"
"Nasca";-14.83001341;-74.94001001;23387;"PER";"Ica"
"Piura";-5.210032126;-80.62997278;361199;"PER";"Piura"
"Arequipa";-16.41999388;-71.53001144;775785;"PER";"Arequipa"
"Chimbote";-9.070003236;-78.56999516;333406;"PER";"Ancash"
"Pucallpa";-8.368909079;-74.53499597;304917;"PER";"Ucayali"
"Iquitos";-3.750017884;-73.25000981;448174.5;"PER";"Loreto"
"Huancayo";-12.08000039;-75.20001998;394695;"PER";"Junín"
"Cusco";-13.52502846;-71.97215499;336661;"PER";"Cusco"
"Tacna";-18.00000079;-70.25001205;261042.5;"PER";"Tacna"
"Trujillo";-8.120035381;-79.01996769;521046;"PER";"La Libertad"
"Ica";-14.06799274;-75.72549178;263132;"PER";"Ica"
"Lima";-12.04801268;-77.05006209;7385117;"PER";"Lima"
"San Carlos";10.55037539;123.3800036;6353;"PHL";"Negros Occidental"
"Cadiz";10.95874839;123.3085868;206105;"PHL";"Negros Occidental"
"Pagadian";7.852968973;123.5070243;159590;"PHL";"Zamboanga Del Sur"
"Ozamis";8.146206888;123.8444197;95444;"PHL";"Misamis Occidental"
"Tarlac";15.48379519;120.5833785;183930;"PHL";"Tarlac"
"Cabanatuan";15.50208864;120.9617016;220250;"PHL";"Nueva Ecija"
